day,current,current_theoretical,temperature,speed_rpm,I_obs,I_theo,T,delta_I,current_s,current_theoretical_s,temperature_s,norm_current,norm_temperature,norm_abs_delta,HI2,HI2_like
761,0.3569,0.355934,36.9,3000,0.3569,0.355934,36.9,0.0009660000000000224,0.35650819672131145,0.3559792295081967,36.942622950819676,0.16086187969168292,0.16029457408086717,0.04467506520894723,0.14910137184070543,0.14910137184070543
762,0.3768,0.356351,37.1,3000,0.3768,0.356351,37.1,0.02044900000000005,0.3570901639344262,0.3563967704918033,36.94754098360656,0.16126142328909243,0.16071781270280197,0.945714708548388,0.23957084916844937,0.23957084916844937
763,0.356,0.356769,36.9,3000,0.356,0.356769,36.9,-0.0007690000000000197,0.35728688524590163,0.35681460655737707,36.94918032786885,0.16139648027976608,0.1608588922434469,0.03556431174501087,0.14867886641721076,0.14867886641721076
764,0.3664,0.357187,37.0,3000,0.3664,0.357187,37.0,0.009213000000000027,0.35778688524590163,0.3572327213114754,36.954098360655735,0.16173975013106157,0.16128213086538173,0.4260780287474352,0.188059173176279,0.188059173176279
765,0.352,0.357606,36.9,3000,0.352,0.357606,36.9,-0.005606,0.3582081967213115,0.3576511475409836,36.95737704918033,0.16202899718608763,0.1615642899466722,0.25926337014632744,0.17163625767225776,0.17163625767225776
766,0.3577,0.358024,37.0,3000,0.3577,0.358024,37.0,-0.00032399999999999096,0.3585590163934426,0.3580698524590164,36.96065573770492,0.1622698488194556,0.16184644902796208,0.014984183362006378,0.14743543232583728,0.14743543232583728
767,0.3726,0.358443,37.1,3000,0.3726,0.358443,37.1,0.014156999999999975,0.3590344262295082,0.3584888524590164,36.963934426229514,0.1625962365469169,0.1621286081092526,0.6547255674565736,0.2116922625284665,0.2116922625284665
768,0.3538,0.358863,36.9,3000,0.3538,0.358863,36.9,-0.005062999999999984,0.35932786885245904,0.3589081475409836,36.967213114754095,0.1627976965580051,0.16241076719054184,0.23415098877111165,0.16983629343744994,0.16983629343744994
769,0.3738,0.359282,37.1,3000,0.3738,0.359282,37.1,0.014518000000000031,0.3595327868852459,0.35932775409836065,36.96885245901639,0.16293838092329013,0.16255184673118678,0.6714209075605405,0.21369000003898936,0.21369000003898936
770,0.3654,0.359702,37.0,3000,0.3654,0.359702,37.0,0.005697999999999981,0.3599426229508197,0.3597476393442623,36.97213114754098,0.1632197496538602,0.16283400581247665,0.2635181382614643,0.17315315255427471,0.17315315255427471
771,0.3556,0.360122,36.9,3000,0.3556,0.360122,36.9,-0.0045219999999999705,0.36053606557377055,0.36016781967213113,36.97540983606557,0.16362717157572573,0.16311616489376715,0.20913110235492066,0.16804981298315558,0.16804981298315558
772,0.3656,0.360543,37.0,3000,0.3656,0.360543,37.0,0.005056999999999978,0.36113770491803276,0.3605882950819672,36.980327868852456,0.16404022087220255,0.16353940351570195,0.23387350389403716,0.17089834483526084,0.17089834483526084
773,0.3687,0.360963,37.0,3000,0.3687,0.360963,37.0,0.007737000000000049,0.3615786885245902,0.3610090491803279,36.98524590163935,0.164342973626296,0.16396264213763798,0.3578167489871831,0.1835952682902202,0.1835952682902202
774,0.3664,0.361384,37.0,3000,0.3664,0.361384,37.0,0.0050160000000000204,0.3619393442622951,0.36143009836065576,36.98852459016394,0.1645905781091977,0.16424480121892787,0.2319773572340321,0.17124281179911371,0.17124281179911371
775,0.3492,0.361806,36.9,3000,0.3492,0.361806,36.9,-0.012606000000000006,0.36225245901639347,0.3618514590163935,36.99180327868852,0.16480554381935322,0.16452696030021713,0.5829957267328943,0.2065549162309233,0.2065549162309233
776,0.3564,0.362227,36.9,3000,0.3564,0.362227,36.9,-0.005827000000000027,0.36279836065573773,0.36227311475409835,36.996721311475405,0.16518032696847257,0.16495019892215193,0.2694840631185617,0.17555316857190134,0.17555316857190134
777,0.3607,0.362649,37.0,3000,0.3607,0.362649,37.0,-0.0019489999999999785,0.3631327868852459,0.3626950655737705,37.0,0.16540992385261774,0.16523235800344244,0.09013633756960161,0.1578381737620223,0.1578381737620223
778,0.3625,0.363072,37.0,3000,0.3625,0.363072,37.0,-0.0005720000000000169,0.36381803278688524,0.3631173114754099,37.006557377049184,0.1658803723701309,0.16579667616602278,0.02645355828107451,0.15191676691019826,0.15191676691019826
779,0.3685,0.363494,37.0,3000,0.3685,0.363494,37.0,0.0050060000000000104,0.3642049180327869,0.3635398524590164,37.00819672131148,0.16614598445178905,0.16593775570666772,0.23151488243890797,0.17263081706422062,0.17263081706422062
780,0.3653,0.363917,37.0,3000,0.3653,0.363917,37.0,0.001383000000000023,0.36478688524590164,0.3639626885245902,37.01311475409836,0.1665455280491986,0.16636099432860255,0.06396026416560416,0.15624086823069014,0.15624086823069014
781,0.3537,0.36434,36.9,3000,0.3537,0.36434,36.9,-0.010639999999999983,0.3652737704918033,0.36438581967213113,37.01803278688524,0.16687979410111586,0.16678423295053735,0.4920731820115804,0.19937524260451767,0.19937524260451767
782,0.3678,0.364763,37.0,3000,0.3678,0.364763,37.0,0.003037000000000012,0.36606393442622953,0.3648092459016394,37.02459016393443,0.16742227301365498,0.1673485511131177,0.1404535952790581,0.16470697476506097,0.16470697476506097
783,0.3701,0.365187,37.1,3000,0.3701,0.365187,37.1,0.004913000000000001,0.3666409836065574,0.36523296721311477,37.029508196721316,0.16781844018629766,0.16777178973505313,0.2272138668442574,0.1737463202392825,0.1737463202392825
784,0.3701,0.365611,37.1,3000,0.3701,0.365611,37.1,0.004488999999999965,0.36706229508196725,0.365657,37.032786885245905,0.16810768724132372,0.168053948816343,0.2076049355310123,0.1720439774640474,0.1720439774640474
785,0.3747,0.366035,37.1,3000,0.3747,0.366035,37.1,0.008664999999999978,0.36741639344262295,0.36608131147540984,37.03442622950819,0.16835078982453622,0.16819502835698733,0.4007344099746561,0.191550211472661,0.191550211472661
786,0.3731,0.36646,37.1,3000,0.3731,0.36646,37.1,0.006639999999999979,0.36753114754098365,0.3665059344262295,37.03442622950819,0.1684295730690959,0.16819502835698733,0.3070832639621136,0.18223630598037055,0.18223630598037055
787,0.3706,0.366885,37.1,3000,0.3706,0.366885,37.1,0.0037149999999999683,0.36800819672131146,0.3669308360655738,37.03770491803279,0.16875708627147942,0.16847718743827783,0.17180938638844065,0.16899234157487514,0.16899234157487514
788,0.3667,0.36731,37.0,3000,0.3667,0.36731,37.0,-0.0006099999999999994,0.36842131147540985,0.3673560491803279,37.040983606557376,0.16904070595189408,0.1687593465195677,0.028210962502543634,0.15488739174887745,0.15488739174887745
789,0.3544,0.367735,36.9,3000,0.3544,0.367735,36.9,-0.013334999999999986,0.3691,0.36778155737704915,37.04590163934426,0.1695066525697181,0.1691825851415025,0.6167101392974087,0.21414598438543328,0.21414598438543328
790,0.3716,0.368161,37.1,3000,0.3716,0.368161,37.1,0.00343899999999997,0.36936557377049184,0.3682073606557377,37.04754098360656,0.16968897950712758,0.16932366468214805,0.15904508204302753,0.1685332610544727,0.1685332610544727
791,0.3702,0.368587,37.1,3000,0.3702,0.368587,37.1,0.0016129999999999756,0.37005245901639344,0.36863345901639344,37.05245901639344,0.170160553499563,0.16974690330408287,0.07459718445344629,0.16050080404608127,0.16050080404608127
792,0.3712,0.369014,37.1,3000,0.3712,0.369014,37.1,0.0021859999999999657,0.37076393442622946,0.369059868852459,37.059016393442626,0.17064900961583263,0.17031122146666322,0.10109699021403193,0.16360936063836018,0.16360936063836018
793,0.3592,0.36944,37.0,3000,0.3592,0.36944,37.0,-0.010239999999999971,0.37080819672131143,0.3694865737704918,37.05901639344262,0.1706793974387342,0.1703112214666626,0.4735741902066332,0.2008768327225062,0.2008768327225062
794,0.3612,0.369867,37.0,3000,0.3612,0.369867,37.0,-0.00866699999999998,0.3711901639344263,0.3699135737704918,37.062295081967214,0.17094163309562557,0.1705933805479531,0.4008269049336809,0.193843097142513,0.193843097142513
795,0.3787,0.370295,37.1,3000,0.3787,0.370295,37.1,0.008404999999999996,0.37165737704918034,0.37034088524590164,37.0655737704918,0.17126239344847546,0.17087553962924298,0.38871006530144153,0.19291044717896397,0.19291044717896397
796,0.3704,0.370722,37.1,3000,0.3704,0.370722,37.1,-0.00032199999999998896,0.372383606557377,0.3707684754098361,37.072131147540986,0.17176097883904562,0.17143985779182333,0.014891688402981553,0.15599376953363364,0.15599376953363364
797,0.3766,0.37115,37.1,3000,0.3766,0.37115,37.1,0.00545000000000001,0.3727475409836066,0.37119637704918035,37.07377049180328,0.17201083427179187,0.17158093733246826,0.25204876334239873,0.17990715294402165,0.17990715294402165
798,0.3718,0.371578,37.1,3000,0.3718,0.371578,37.1,0.00022199999999999998,0.3728885245901639,0.3716245737704918,37.07377049180328,0.17210762511510794,0.17158093733246826,0.010266940451745397,0.15579188470311178,0.15579188470311178
799,0.3722,0.372007,37.1,3000,0.3722,0.372007,37.1,0.00019299999999999873,0.37336229508196717,0.3720530655737705,37.07868852459017,0.17243288736764698,0.1720041759544037,0.008925763545886705,0.15597499713216012,0.15597499713216012
800,0.3799,0.372435,37.1,3000,0.3799,0.372435,37.1,0.007464999999999999,0.3733770491803279,0.37248186885245904,37.07868852459017,0.17244301664194753,0.1720041759544037,0.34523743455981704,0.18961274826184854,0.18961274826184854
801,0.3687,0.372864,37.0,3000,0.3687,0.372864,37.0,-0.0041639999999999455,0.37359180327868846,0.3729109672131148,37.08032786885246,0.17259045385676622,0.17214525549504803,0.19257450468949222,0.17447755934960926,0.17447755934960926
802,0.3741,0.373294,37.1,3000,0.3741,0.373294,37.1,0.0008059999999999734,0.3739639344262295,0.3733403770491804,37.083606557377045,0.17284593666412384,0.1724274145763379,0.03727546848696629,0.15918425932446162,0.15918425932446162
803,0.37,0.373723,37.1,3000,0.37,0.373723,37.1,-0.003723000000000032,0.37420983606557373,0.3737700655737705,37.08524590163935,0.17301475790246587,0.17256849411698344,0.17217936622454252,0.1728196527883029,0.1728196527883029
804,0.3707,0.374153,37.1,3000,0.3707,0.374153,37.1,-0.0034530000000000394,0.37450819672131147,0.3742000655737705,37.088524590163935,0.1732195943383209,0.17285065319827334,0.15969254675620387,0.1717746542950973,0.1717746542950973
805,0.3721,0.374584,37.1,3000,0.3721,0.374584,37.1,-0.0024839999999999862,0.37488688524590164,0.3746303770491803,37.09180327868852,0.1734795790453677,0.1731328122795632,0.11487873910871814,0.16753280336025161,0.16753280336025161
806,0.3768,0.375014,37.1,3000,0.3768,0.375014,37.1,0.0017860000000000098,0.375727868852459,0.3750609836065574,37.09836065573771,0.1740569476804975,0.17369713044214355,0.0825979984090873,0.16482109844376802,0.16482109844376802
807,0.3716,0.375445,37.1,3000,0.3716,0.375445,37.1,-0.0038449999999999873,0.3761229508196721,0.37549190163934426,37.101639344262296,0.17432818713676704,0.17397928952343344,0.1778215587250492,0.17459029989226188,0.17459029989226188
808,0.3859,0.375876,37.2,3000,0.3859,0.375876,37.2,0.010024000000000033,0.37671475409836064,0.37592311475409834,37.10655737704918,0.17473448358371027,0.17440252814536825,0.46358473463196487,0.20353651982895024,0.20353651982895024
809,0.3692,0.376308,37.0,3000,0.3692,0.376308,37.0,-0.007108000000000003,0.377127868852459,0.376354606557377,37.10983606557377,0.1750181032641249,0.17468468722665811,0.32872708437390236,0.19030564736573596,0.19030564736573596
810,0.3752,0.37674,37.1,3000,0.3752,0.37674,37.1,-0.0015400000000000413,0.3774704918032787,0.3767864098360656,37.11311475409836,0.17525332752288147,0.17496684630794862,0.07122111844904656,0.16477848631176478,0.16477848631176478
811,0.3737,0.377172,37.1,3000,0.3737,0.377172,37.1,-0.0034720000000000306,0.37796885245901635,0.3772185245901639,37.118032786885244,0.1755954718992547,0.17539008492988342,0.16057124886693844,0.17404170285368026,0.17404170285368026
812,0.3892,0.377604,37.2,3000,0.3892,0.377604,37.2,0.011595999999999995,0.378427868852459,0.3776509344262295,37.12131147540983,0.17591060487749316,0.1756722440111733,0.5362857724254035,0.21188853141570424,0.21188853141570424
813,0.3796,0.378037,37.1,3000,0.3796,0.378037,37.1,0.001562999999999981,0.3788606557377049,0.37808365573770497,37.12459016393443,0.17620773025697523,0.17595440309246377,0.07228481047782821,0.16575210648793265,0.16575210648793265
814,0.3867,0.37847,37.2,3000,0.3867,0.37847,37.2,0.008230000000000015,0.37923442622950815,0.3785166721311475,37.126229508196715,0.17646433853925508,0.17609548263310812,0.3806167563867783,0.19678736634747065,0.19678736634747065
815,0.367,0.378903,37.0,3000,0.367,0.378903,37.0,-0.011902999999999997,0.37965901639344257,0.37895,37.12950819672131,0.17675583654412572,0.1763776417143986,0.5504837486357002,0.21403407904585137,0.21403407904585137
816,0.3815,0.379337,37.1,3000,0.3815,0.379337,37.1,0.002163000000000026,0.37998852459016397,0.3793836393442623,37.131147540983605,0.1769820570035041,0.17651872125504353,0.10003329818525028,0.1691713471845636,0.1691713471845636
817,0.3869,0.37977,37.2,3000,0.3869,0.37977,37.2,0.007130000000000025,0.3806360655737705,0.3798175737704918,37.136065573770495,0.17742661959780484,0.17694195987697894,0.3297445289231754,0.19253724560013544,0.19253724560013544
818,0.3809,0.380205,37.1,3000,0.3809,0.380205,37.1,0.0006950000000000012,0.3809262295081967,0.3802518032786885,37.13770491803278,0.1776258286590484,0.17708303941762327,0.03214199826109488,0.1629417483088968,0.1629417483088968
819,0.3892,0.380639,37.2,3000,0.3892,0.380639,37.2,0.008560999999999985,0.3813016393442623,0.3806863442622951,37.14098360655738,0.17788356241625064,0.17736519849891377,0.39592467210537025,0.1995580824058284,0.1995580824058284
820,0.3769,0.381074,37.1,3000,0.3769,0.381074,37.1,-0.004174000000000011,0.38187377049180327,0.38112119672131145,37.14590163934427,0.17827635316412646,0.17778843712084919,0.19303697948461893,0.1796304367853564,0.1796304367853564
821,0.3928,0.381509,37.2,3000,0.3928,0.381509,37.2,0.011290999999999995,0.3821803278688524,0.3815563442622951,37.14754098360656,0.17848681697459284,0.17792951666149412,0.5221802911741317,0.21271683931627205,0.21271683931627205
822,0.4003,0.381945,37.3,3000,0.4003,0.381945,37.3,0.01835500000000001,0.38250655737704914,0.38199180327868854,37.14918032786885,0.1787107864841266,0.17807059620213844,0.8488724864494904,0.24556690891016597,0.24556690891016597
823,0.3795,0.38238,37.1,3000,0.3795,0.38238,37.1,-0.0028799999999999937,0.3830622950819672,0.3824275573770492,37.15245901639344,0.1790923224827797,0.17835275528342895,0.13319274099561568,0.1743174725342256,0.1743174725342256
824,0.3793,0.382816,37.1,3000,0.3793,0.382816,37.1,-0.0035159999999999636,0.3838524590163934,0.38286362295081966,37.157377049180326,0.17963480139531882,0.17877599390536375,0.16260613796547949,0.1777172331798461,0.1777172331798461
825,0.3949,0.383253,37.2,3000,0.3949,0.383253,37.2,0.011646999999999963,0.384355737704918,0.3833,37.16065573770492,0.17998032219645882,0.17905815298665423,0.5386443938805328,0.21561618706241506,0.21561618706241506
826,0.3963,0.383689,37.3,3000,0.3963,0.383689,37.3,0.012610999999999983,0.38454590163934427,0.38373667213114754,37.162295081967216,0.18011087728744338,0.17919923252729916,0.5832269641304552,0.2201945747817085,0.2201945747817085
827,0.3799,0.384126,37.1,3000,0.3799,0.384126,37.1,-0.0042260000000000075,0.38504918032786883,0.3841736557377049,37.16557377049181,0.18045639808858346,0.17948139160858967,0.19544184841926182,0.18171119150165285,0.18171119150165285
828,0.3812,0.384563,37.1,3000,0.3812,0.384563,37.1,-0.003363000000000005,0.3853245901639345,0.3846109344262295,37.1672131147541,0.18064547787552662,0.179622471149234,0.15553027360008928,0.17787820576640975,0.17787820576640975
829,0.3827,0.385001,37.2,3000,0.3827,0.385001,37.2,-0.0023009999999999975,0.3858409836065574,0.385048524590164,37.17049180327869,0.1810000024760449,0.17990463023052447,0.10641545035795556,0.17326770420285587,0.17326770420285587
830,0.3747,0.385439,37.1,3000,0.3747,0.385439,37.1,-0.010738999999999999,0.3863016393442623,0.3854864098360656,37.173770491803275,0.18131626092920566,0.18018678931181373,0.49665168248330543,0.21256743518026766,0.21256743518026766
831,0.3785,0.385877,37.1,3000,0.3785,0.385877,37.1,-0.007377000000000022,0.38641803278688525,0.3859246229508197,37.175409836065576,0.18139616964868754,0.1803278688524593,0.34116765636272983,0.1971062431210347,0.1971062431210347
832,0.3783,0.386316,37.1,3000,0.3783,0.386316,37.1,-0.008015999999999968,0.387127868852459,0.3863631475409836,37.18196721311476,0.18188350029003492,0.18089218701503965,0.3707197957711296,0.2005193015193956,0.2005193015193956
833,0.3806,0.386754,37.1,3000,0.3806,0.386754,37.1,-0.006153999999999993,0.38778852459016394,0.3868019672131147,37.18688524590164,0.18233706668371388,0.18131542563697445,0.2846069889191041,0.19230864864556804,0.19230864864556804
834,0.3869,0.387193,37.2,3000,0.3869,0.387193,37.2,-0.0002929999999999877,0.38820819672131146,0.38724109836065573,37.19016393442623,0.18262518826381766,0.18159758471826434,0.013550511497122861,0.16546081970075985,0.16546081970075985
835,0.3895,0.387633,37.2,3000,0.3895,0.387633,37.2,0.0018670000000000075,0.38865409836065573,0.3876805409836065,37.19344262295081,0.18293131744267788,0.1818797437995536,0.0863440442495889,0.1730096967125879,0.1730096967125879
836,0.4005,0.388073,37.3,3000,0.4005,0.388073,37.3,0.012427000000000021,0.38917213114754096,0.38812027868852456,37.19672131147541,0.18328696751811846,0.18216190288084408,0.5747174279001814,0.22214874739700619,0.22214874739700619
837,0.3805,0.388513,37.1,3000,0.3805,0.388513,37.1,-0.008012999999999992,0.3896262295081967,0.3885603278688524,37.2,0.18359872407159014,0.18244406196213458,0.37058105333259367,0.20200829147032662,0.20200829147032662
838,0.3968,0.388953,37.3,3000,0.3968,0.388953,37.3,0.007846999999999993,0.39021639344262293,0.38900068852459013,37.204918032786885,0.18400389504361106,0.1828673005840694,0.36290397173354083,0.2016097540977186,0.2016097540977186
839,0.3877,0.389393,37.2,3000,0.3877,0.389393,37.2,-0.001693,0.39075573770491806,0.3894413606557377,37.208196721311474,0.1843741762930413,0.18314945966535925,0.07829698281443676,0.17346027778826031,0.17346027778826031
840,0.3894,0.389834,37.2,3000,0.3894,0.389834,37.2,-0.00043399999999998995,0.3912901639344262,0.38988232786885246,37.21311475409836,0.18474108111770465,0.1835726982872947,0.020071406108366663,0.1679820179091684,0.1679820179091684
841,0.3957,0.390276,37.3,3000,0.3957,0.390276,37.3,0.005423999999999984,0.3916524590163935,0.390323606557377,37.216393442622945,0.18498981107552864,0.18385485736858395,0.250846328875076,0.1912917244287472,0.1912917244287472
842,0.3817,0.390717,37.1,3000,0.3817,0.390717,37.1,-0.009016999999999997,0.3919704918032787,0.3907651967213115,37.218032786885246,0.18520815321045103,0.1839959369092295,0.41701352276301,0.20808563609040154,0.20808563609040154
843,0.3942,0.391159,37.2,3000,0.3942,0.391159,37.2,0.003041000000000016,0.3921262295081967,0.39120709836065576,37.21967213114753,0.1853150733280676,0.18413701644987382,0.14063858519710773,0.1805529102954232,0.1805529102954232
844,0.3929,0.391601,37.2,3000,0.3929,0.391601,37.2,0.0012990000000000501,0.3925377049180328,0.3916493114754098,37.22295081967213,0.18559756753356,0.1844191755311643,0.0600754758865666,0.17275076036826173,0.17275076036826173
845,0.396,0.392044,37.3,3000,0.396,0.392044,37.3,0.003956000000000015,0.39308032786885244,0.3920918196721312,37.226229508196724,0.18597009973283476,0.1847013346124548,0.1829550289509232,0.1853514013745486,0.1853514013745486
846,0.3948,0.392487,37.2,3000,0.3948,0.392487,37.2,0.0023130000000000095,0.39365081967213117,0.3925346557377049,37.231147540983606,0.18636176500578835,0.1851245732343896,0.10697042011210452,0.17811333257357032,0.17811333257357032
847,0.4126,0.39293,37.4,3000,0.4126,0.39293,37.4,0.01967000000000002,0.39408852459016386,0.39297778688524587,37.236065573770496,0.18666226681003717,0.18554781185632502,0.9096879220082531,0.2586862185914307,0.2586862185914307
848,0.3883,0.393373,37.2,3000,0.3883,0.393373,37.2,-0.005072999999999994,0.39441311475409835,0.39342124590163935,37.23770491803279,0.1868851108446487,0.18568889139696998,0.23461346356623577,0.19135889125488773,0.19135889125488773
849,0.3896,0.393817,37.2,3000,0.3896,0.393817,37.2,-0.004216999999999971,0.39500163934426236,0.393865,37.24262295081967,0.1872891563417474,0.18611213001890478,0.19502562110364882,0.18776854623722689,0.18776854623722689
850,0.3893,0.394261,37.2,3000,0.3893,0.394261,37.2,-0.004960999999999993,0.39563606557377046,0.3943090819672131,37.24754098360656,0.18772471513666977,0.1865353686408402,0.22943374586085066,0.19159828158513045,0.19159828158513045
851,0.3903,0.394705,37.2,3000,0.3903,0.394705,37.2,-0.004404999999999992,0.39607868852459016,0.3947534590163934,37.25081967213114,0.18802859336568553,0.18681752772212948,0.20372014725197476,0.18929498234342546,0.18929498234342546
852,0.3901,0.39515,37.2,3000,0.3901,0.39515,37.2,-0.005049999999999999,0.39627377049180335,0.3951981475409836,37.252459016393445,0.18816252488143695,0.18695860726277502,0.23354977153745157,0.19240027014237293,0.19240027014237293
853,0.4051,0.395595,37.3,3000,0.4051,0.395595,37.3,0.009505000000000041,0.39655409836065575,0.39564314754098356,37.25409836065574,0.1883549810931468,0.18709968680341996,0.43958229276504696,0.21316388868790512,0.21316388868790512
854,0.4074,0.39604,37.3,3000,0.4074,0.39604,37.3,0.011359999999999981,0.3971360655737705,0.3960884754098361,37.25901639344262,0.1887545246905563,0.18752292542535476,0.5253713672604844,0.22210830913124874,0.22210830913124874
855,0.3919,0.396486,37.2,3000,0.3919,0.396486,37.2,-0.004585999999999979,0.3978819672131147,0.39653411475409833,37.2655737704918,0.18926661578019383,0.18808724358793452,0.2120909410437125,0.19125420525848086,0.19125420525848086
856,0.3903,0.396932,37.2,3000,0.3903,0.396932,37.2,-0.006632000000000027,0.3982131147540984,0.39698004918032787,37.268852459016394,0.18949396171449454,0.188369402669225,0.3067132841260169,0.2009347541943294,0.2009347541943294
857,0.4011,0.397378,37.3,3000,0.4011,0.397378,37.3,0.003722000000000003,0.3984049180327868,0.39742631147540985,37.27049180327869,0.18962564228040124,0.18851048220986993,0.17213311874502885,0.1875975999092312,0.1875975999092312
858,0.3934,0.397824,37.2,3000,0.3934,0.397824,37.2,-0.0044239999999999835,0.3989983606557377,0.39787288524590164,37.27540983606558,0.1900330642022668,0.18893372083180537,0.20459884936270933,0.1912148068756957,0.1912148068756957
859,0.4033,0.398271,37.3,3000,0.4033,0.398271,37.3,0.005029000000000006,0.39964590163934427,0.39831977049180334,37.28196721311476,0.1904776267965675,0.18949803899438572,0.23257857446769217,0.19444282461313453,0.19444282461313453
860,0.4003,0.398718,37.3,3000,0.4003,0.398718,37.3,0.0015819999999999723,0.4002377049180328,0.3987669672131148,37.28524590163934,0.19088392324351072,0.18978019807567498,0.07316351258856277,0.17883595088605697,0.17883595088605697
861,0.387,0.399166,37.2,3000,0.387,0.399166,37.2,-0.01216600000000001,0.40092786885245907,0.39921447540983607,37.290163934426225,0.19135774818579074,0.1902034366976098,0.5626468357474532,0.22819807906991177,0.22819807906991177
862,0.412,0.399614,37.4,3000,0.412,0.399614,37.4,0.012385999999999953,0.4016360655737705,0.3996622950819672,37.29672131147541,0.19184395335221588,0.19076775486019015,0.5728212812401712,0.22967263651800499,0.22967263651800499
863,0.4144,0.400062,37.4,3000,0.4144,0.400062,37.4,0.014338000000000017,0.40236885245901644,0.40011040983606555,37.30327868852459,0.19234704064247518,0.19133207302277053,0.663096361248314,0.2391682307981329,0.2391682307981329
864,0.3956,0.40051,37.3,3000,0.3956,0.40051,37.3,-0.00490999999999997,0.4031,0.40055885245901635,37.30983606557376,0.1928490024578122,0.19189639118534965,0.2270751244057189,0.19603346183448725,0.19603346183448725
865,0.3979,0.400959,37.3,3000,0.3979,0.400959,37.3,-0.003059000000000034,0.4036393442622951,0.40100762295081965,37.31311475409836,0.19321928370724242,0.19217855026664016,0.14147103982833117,0.18778427595920075,0.18778427595920075
866,0.4037,0.401408,37.3,3000,0.4037,0.401408,37.3,0.0022920000000000162,0.4040360655737705,0.40145668852459016,37.31639344262295,0.19349164863843424,0.19246070934793064,0.10599922304234513,0.18448467125619944,0.18448467125619944
867,0.4045,0.401857,37.3,3000,0.4045,0.401857,37.3,0.0026430000000000065,0.40430163934426233,0.40190606557377045,37.31803278688525,0.19367397557584368,0.19260178888857557,0.12223208835118538,0.18626174018156083,0.18626174018156083
868,0.4076,0.402307,37.4,3000,0.4076,0.402307,37.4,0.005292999999999992,0.4050409836065574,0.4023557540983606,37.32459016393443,0.1941815647657921,0.19316610705115592,0.24478790905895634,0.19898833476644948,0.19898833476644948
869,0.4188,0.402757,37.4,3000,0.4188,0.402757,37.4,0.01604300000000003,0.4052557377049181,0.4028057704918032,37.326229508196725,0.19432900198061084,0.19330718659180088,0.7419483138168996,0.24883547931703726,0.24883547931703726
870,0.4018,0.403207,37.3,3000,0.4018,0.403207,37.3,-0.0014069999999999916,0.40578196721311477,0.40325611475409834,37.32950819672131,0.1946902794306628,0.19358934567309014,0.0650702036738995,0.18145303841559332,0.18145303841559332
871,0.3973,0.403658,37.3,3000,0.3973,0.403658,37.3,-0.00635800000000003,0.4061885245901639,0.40370677049180326,37.332786885245895,0.19496939721138828,0.19387150475438,0.2940414747396286,0.20460213184996023,0.20460213184996023
872,0.3931,0.404109,37.2,3000,0.3931,0.404109,37.2,-0.011008999999999991,0.40655409836065576,0.4041577213114754,37.334426229508196,0.19522037811905682,0.19401258429502555,0.5091385019516441,0.22631024204630776,0.22631024204630776
873,0.3987,0.40456,37.3,3000,0.3987,0.40456,37.3,-0.005859999999999976,0.40732131147540984,0.404609,37.34098360655738,0.19574710038268403,0.19457690245760592,0.2710102299424675,0.20298086385739286,0.20298086385739286
874,0.4047,0.405012,37.3,3000,0.4047,0.405012,37.3,-0.00031199999999997896,0.4077475409836066,0.4050605901639344,37.34590163934426,0.19603972386247692,0.19500014107954072,0.014429213607857424,0.1776187771412809,0.1776187771412809
875,0.4198,0.405463,37.4,3000,0.4198,0.405463,37.4,0.014336999999999989,0.40818360655737707,0.40551250819672136,37.34918032786886,0.1963391001918035,0.1952823001608312,0.6630501137688002,0.2427460015417601,0.2427460015417601
876,0.4018,0.405916,37.3,3000,0.4018,0.405916,37.3,-0.0041160000000000085,0.4083934426229508,0.40596473770491803,37.35081967213115,0.1964831609818553,0.19542337970147616,0.19035462567290154,0.19560536213086516,0.19560536213086516
877,0.4082,0.406368,37.4,3000,0.4082,0.406368,37.4,0.0018320000000000003,0.4089065573770492,0.4064172786885246,37.355737704918035,0.19683543463252912,0.19584661832341096,0.08472538246665573,0.18537722533866224,0.18537722533866224
878,0.4067,0.406821,37.3,3000,0.4067,0.406821,37.3,-0.00012099999999998223,0.4091213114754098,0.406870131147541,37.35737704918033,0.19698287184734778,0.1959876978640559,0.005595945020995544,0.17759538566888958,0.17759538566888958
879,0.4168,0.407274,37.4,3000,0.4168,0.407274,37.4,0.009525999999999979,0.4099409836065574,0.40732331147540984,37.36393442622951,0.19754560930848802,0.19655201602663627,0.4405534898348038,0.22159799904065666,0.22159799904065666
880,0.4279,0.407728,37.5,3000,0.4279,0.407728,37.5,0.020172000000000023,0.4104229508196721,0.40777680327868854,37.3672131147541,0.19787649893563836,0.19683417510792614,0.9329041567234613,0.2711186837574926,0.2711186837574926
881,0.4039,0.408181,37.3,3000,0.4039,0.408181,37.3,-0.004281000000000035,0.41098688524590166,0.4082306065573771,37.37213114754099,0.19826366230890285,0.19725741372986155,0.19798545979244325,0.1979842799124966,0.1979842799124966
882,0.4047,0.408635,37.3,3000,0.4047,0.408635,37.3,-0.003935000000000022,0.4115459016393443,0.40868473770491803,37.377049180327866,0.1986474492574004,0.19768065235179577,0.1819838318811638,0.1967393882933756,0.1967393882933756
