day,current,current_theoretical,temperature,speed_rpm,domain_unit,time_index,delta_I,current_s,current_theoretical_s,temperature_s,friction_torque_s,delta_I_s,fused_rms_vector,fused_rms_mean,fused_std_mean,fused_envelope_rms_mean,fused_rms_max,fused_std_max,fused_envelope_rms_max,fused_total_energy_sum,fused_total_energy_mean,fused_variance_mean,HI_flywheel,life_ratio_observed
957,0.4473,0.443615,37.7,3000,attachment2,957,0.0036849999999999,0.4436491803278689,0.4436666393442623,37.64098360655738,,-1.7459016393439608e-05,0.220670914183324,0.2206876246604161,0.1460200724273589,0.2204611537208793,0.2206876246604161,0.4786747701670304,0.2204970665883139,0.2205762214798025,0.2205850164677457,0.2178153495000278,0.2262428473185751,0.2734285714285714
958,0.4487,0.444094,37.7,3000,attachment2,958,0.0046059999999999,0.4440508196721311,0.4441455901639344,37.64426229508197,,-9.477049180334209e-05,0.2209470213496266,0.2209633660163747,0.1650673646342135,0.2207418527696567,0.2209633660163747,0.5064799954101548,0.2207769794657382,0.2208544015713873,0.2208630040275705,0.2273550551269043,0.2266830220092648,0.2737142857142857
959,0.4482,0.444573,37.7,3000,attachment2,959,0.0036269999999999,0.444327868852459,0.444624868852459,37.64754098360656,,-0.0002969999999999,0.2211424679791992,0.2211535712782401,0.1981003493839949,0.2210030923570276,0.2211535712782401,0.5232440164704637,0.2210269547102295,0.221079549284634,0.2210853931262345,0.2408643962735643,0.2270967066513068,0.274
960,0.4502,0.445052,37.7,3000,attachment2,960,0.0051479999999999,0.4448442622950819,0.4451044918032787,37.65245901639344,,-0.0002602295081967,0.2215009092789382,0.2215080958787584,0.1971064183555095,0.2214106985390901,0.2215080958787584,0.5369035878752462,0.2214261434246686,0.2214601852132905,0.2214639676342485,0.2420105909216136,0.2275014054211944,0.2742857142857143
961,0.4562,0.445532,37.7,3000,attachment2,961,0.010668,0.4451295081967213,0.4455844426229508,37.65409836065574,,-0.0004549344262294,0.2216936209889527,0.2217039285152353,0.2262338212439145,0.2215642344090368,0.2217039285152353,0.544122234005336,0.2215863865488547,0.2216352116733513,0.2216406366871842,0.2531611314126213,0.2278359567628166,0.2745714285714286
962,0.4476,0.446013,37.7,3000,attachment2,962,0.001587,0.4453311475409836,0.446064737704918,37.65573770491803,,-0.0007335901639343,0.2218322052335297,0.2218423619306757,0.2619864600400714,0.2217047119561977,0.2218423619306757,0.534674635217881,0.221726539945678,0.2217746506163694,0.2217799962464462,0.2651302476997683,0.2281103552772977,0.2748571428571428
963,0.4522,0.446493,37.7,3000,attachment2,963,0.005707,0.445911475409836,0.4465453606557377,37.65901639344263,,-0.0006338852459016,0.2222239965906687,0.2222407800531629,0.2443008938946369,0.2220133199693605,0.2222407800531629,0.5217449541898153,0.2220493896913874,0.2221288903032018,0.2221377237045146,0.2577685483327883,0.2283948102212643,0.2751428571428571
964,0.4463,0.446974,37.7,3000,attachment2,964,-0.000674,0.4465491803278688,0.4470263114754098,37.66393442622951,,-0.0004771311475409,0.2226609757814344,0.22267858979793,0.2216402447706147,0.2224398735217396,0.22267858979793,0.5185646585159128,0.2224777282063135,0.2225611630212927,0.2225704335562903,0.2496129274322678,0.2286707478677125,0.2754285714285714
965,0.459,0.447455,37.8,3000,attachment2,965,0.011545,0.4469360655737705,0.447507606557377,37.667213114754105,,-0.0005715409836065,0.2229275310420716,0.2229442018795882,0.2338679307121393,0.2227182681606138,0.2229442018795882,0.5157455312425128,0.2227540958377327,0.2228330629628112,0.2228418370878198,0.2538733695164206,0.2289704557658858,0.2757142857142857
966,0.4425,0.447937,37.6,3000,attachment2,966,-0.0054369999999999,0.4477196721311475,0.4479892459016393,37.67377049180328,,-0.0002695737704918,0.2234670095004562,0.2234821788924381,0.193312001530635,0.22327659371163,0.2234821788924381,0.5199423687719037,0.223309194597907,0.2233810496125584,0.2233890335030752,0.2400891904258885,0.2292139478835148,0.276
967,0.4628,0.448419,37.8,3000,attachment2,967,0.0143809999999999,0.4484196721311475,0.4484712131147541,37.67868852459016,,-5.154098360654613e-05,0.2239443189595868,0.2239627566842519,0.1662907852077016,0.2237128769947122,0.2239627566842519,0.5305121181725481,0.2237525019292994,0.2238398385198181,0.2238495425854313,0.2316530139969649,0.2294816926602186,0.2762857142857143
968,0.4486,0.448901,37.7,3000,attachment2,968,-0.0003009999999999,0.4487344262295082,0.4489535081967213,37.68196721311475,,-0.000219081967213,0.2241641760147487,0.2241788478693297,0.1905154502389096,0.2239800056296139,0.2241788478693297,0.5339267453485731,0.2240115372469151,0.2240810355054565,0.2240887575341834,0.2407769400977366,0.2296699657775209,0.2765714285714286
969,0.4379,0.449384,37.6,3000,attachment2,969,-0.0114839999999999,0.4492606557377049,0.4494361475409836,37.68524590163934,,-0.0001754918032786,0.2245209437177812,0.2245401253193817,0.1865403159780046,0.2242801641397971,0.2245401253193817,0.5407968249549876,0.2243213877572717,0.2244122479753789,0.2244223435551686,0.2401503727484327,0.229851754997035,0.2768571428571428
970,0.4509,0.449867,37.7,3000,attachment2,970,0.001033,0.4500016393442623,0.4499191311475409,37.691803278688525,,8.250819672134257e-05,0.2250328277820214,0.2250488399842524,0.1748531871145839,0.2248318325066485,0.2250488399842524,0.5447594842733237,0.2248662446956537,0.2249420919693793,0.2249505194442377,0.2366547343661901,0.2300974973986626,0.2771428571428571
971,0.4449,0.45035,37.6,3000,attachment2,971,-0.0054499999999999,0.4507737704918033,0.4504024590163934,37.6983606557377,,0.0003713114754098,0.225564876980444,0.2255789386726464,0.2216029515436293,0.225388365738851,0.2255789386726464,0.5672850272276783,0.2254185860422684,0.2254851940579639,0.2254925949485967,0.2557531113546009,0.2303537011110529,0.2774285714285714
972,0.4576,0.450834,37.8,3000,attachment2,972,0.0067659999999999,0.4511508196721311,0.4508861147540983,37.7016393442623,,0.0002647049180328,0.2258250643039709,0.2258377979047709,0.2133000662164175,0.2256652241044563,0.2258377979047709,0.5888166360000626,0.2256925901763508,0.2257529072327715,0.2257596091279293,0.2549423463327422,0.2306455919081332,0.2777142857142857
973,0.4461,0.451318,37.7,3000,attachment2,973,-0.005218,0.4514639344262295,0.4513701147540984,37.704918032786885,,9.381967213112352e-05,0.2260438600362811,0.2260527636149264,0.1935184160396593,0.2259320966938131,0.2260527636149264,0.6017557166830599,0.2259512315777437,0.2259934064239581,0.2259980925179818,0.2492341448277449,0.2309292164110493,0.278
974,0.4482,0.451802,37.7,3000,attachment2,974,-0.0036019999999999,0.4520524590163934,0.4518544590163934,37.709836065573775,,0.000198,0.2264489995414955,0.2264568091120251,0.2106984185110169,0.2263509688798481,0.2264568091120251,0.6109344073859154,0.2263677526059862,0.2264047453084947,0.2264088556087734,0.2564549482319879,0.2312385137276979,0.2782857142857143
975,0.4372,0.452287,37.6,3000,attachment2,975,-0.015087,0.4523459016393442,0.4523391475409836,37.71311475409836,,6.754098360650662e-06,0.2266550593995852,0.2266582691231132,0.1851899669229114,0.2266147689226671,0.2266582691231132,0.614182305244051,0.2266216670127055,0.2266368709662595,0.2266385602944321,0.2478015649606294,0.2316347503821562,0.2785714285714286
976,0.4492,0.452771,37.7,3000,attachment2,976,-0.0035709999999999,0.4530885245901639,0.4528241639344262,37.71967213114754,,0.0002643606557376,0.227168004786677,0.2271681092629062,0.2218659006211434,0.2271666933350629,0.2271681092629062,0.6175283233552067,0.2271669178673099,0.2271674127547115,0.2271674677422005,0.2615211893811671,0.2320892951133961,0.2788571428571428
977,0.4339,0.453257,37.6,3000,attachment2,977,-0.019357,0.4538573770491803,0.453309524590164,37.72622950819672,,0.0005478524590163,0.2276979313393962,0.2276959570014557,0.2610140146216954,0.2277227144761757,0.2277091192543924,0.6171667242121677,0.2277305945091839,0.2277091192543924,0.2277080801291606,0.2757794565932151,0.2325470693709706,0.2791428571428571
978,0.4411,0.453742,37.6,3000,attachment2,978,-0.0126419999999999,0.454572131147541,0.453795213114754,37.731147540983606,,0.0007769180327869,0.2281847927041922,0.22818666406757,0.2940133887874693,0.2281613021691619,0.22818666406757,0.6214316084757467,0.2281653239588771,0.2281741883117187,0.2281751732398123,0.2881937535761026,0.2330510080538361,0.2794285714285714
979,0.4603,0.454228,37.8,3000,attachment2,979,0.0060719999999999,0.4549934426229508,0.4542812459016393,37.7344262295082,,0.0007121967213115,0.2284736357447154,0.228475911122596,0.2855583594047285,0.2284450737644772,0.228475911122596,0.623122506331053,0.228449963830975,0.2284607419367253,0.2284619395040308,0.2854862996635405,0.2335990366651086,0.2797142857142857
980,0.461,0.454715,37.8,3000,attachment2,980,0.006285,0.4556213114754098,0.4547676229508197,37.73934426229509,,0.0008536885245901,0.2289042469983708,0.2289069680178294,0.3044914044425094,0.2288700910435879,0.2289069680178294,0.6209222879842429,0.2288759388485647,0.2288888278881054,0.2288902600036099,0.2922765767154658,0.2342044959511124,0.28
981,0.4586,0.455201,37.8,3000,attachment2,981,0.0033989999999999,0.4561655737704918,0.4552543278688524,37.74426229508196,,0.0009112459016393,0.2292807307865888,0.2292806256920264,0.3134975089010049,0.2292820499999114,0.2292813263224423,0.6243750653637969,0.2292824694562788,0.2292813263224423,0.2292812710095148,0.2960464388779505,0.2348066481349823,0.2802857142857143
982,0.448,0.455689,37.7,3000,attachment2,982,-0.007689,0.4568786885245901,0.455741393442623,37.75081967213114,,0.0011372950819671,0.2297745723623498,0.2297702072832183,0.3483796214769898,0.2298293655925009,0.2297993078107619,0.6363080636189978,0.2298467876188592,0.2297993078107619,0.2297970104006926,0.3099227753396331,0.235421388021966,0.2805714285714286
983,0.4558,0.456176,37.7,3000,attachment2,983,-0.000376,0.457439344262295,0.4562288032786885,37.75573770491803,,0.0012105409836065,0.2301616693790851,0.2301551197066382,0.3597204867220861,0.230243885004274,0.2301987841896176,0.6403018032511387,0.2302700262407946,0.2301987841896176,0.2301953369935929,0.3145767128493593,0.2360518350604416,0.2808571428571428
984,0.4566,0.456664,37.7,3000,attachment2,984,-6.40000000000085e-05,0.4579639344262295,0.4567165573770492,37.76065573770492,,0.0012473770491803,0.2305254172930828,0.2305152716817679,0.3650229266274464,0.2306527714140611,0.2305829090905335,0.6409736602918956,0.23069326486273,0.2305829090905335,0.2305775692951047,0.3167656093542655,0.2366722485528741,0.2811428571428571
985,0.4479,0.457152,37.7,3000,attachment2,985,-0.0092519999999999,0.4584885245901638,0.4572046393442623,37.765573770491805,,0.0012838852459015,0.2308891652070803,0.2308754236568976,0.3713242864562306,0.2310616578238478,0.2309670339914492,0.6451265894641314,0.2311165034846649,0.2309670339914492,0.2309598015966161,0.3196345053868888,0.2373139441559026,0.2814285714285714
986,0.4697,0.45764,37.8,3000,attachment2,986,0.01206,0.458744262295082,0.4576930655737705,37.76721311475409,,0.0010511967213114,0.2310627731057639,0.2310509977447733,0.3396984028317727,0.2312105848739873,0.231129500151377,0.6471123035443475,0.2312575830253092,0.231129500151377,0.2311233025929609,0.3086015284329569,0.2379508428979262,0.2817142857142857
987,0.4651,0.458129,37.8,3000,attachment2,987,0.006971,0.4591245901639345,0.4581818360655738,37.768852459016394,,0.0009427540983606,0.2313170415411775,0.2313121079267424,0.3227616938988371,0.2313789713855339,0.2313449986896431,0.6407119989963953,0.2313986625659547,0.2313449986896431,0.2313424020504667,0.3020359835676679,0.2385640234992827,0.282
988,0.4569,0.458618,37.7,3000,attachment2,988,-0.001718,0.459511475409836,0.4586709344262294,37.77213114754098,,0.0008405409836065,0.2315835968018147,0.2315777200084006,0.3035161464743491,0.2316573660244076,0.2316168986311613,0.623740124129659,0.2316808216472446,0.2316168986311613,0.231613805581996,0.2937418014588633,0.2391869146854421,0.2822857142857143
989,0.4593,0.459107,37.8,3000,attachment2,989,0.0001929999999999,0.4599803278688524,0.4591603770491803,37.77540983606558,,0.0008199508196721,0.2319032182050374,0.2318996058361727,0.2954432690738002,0.2319485629405226,0.2319236882952705,0.6063346253448306,0.2319629807285351,0.2319236882952705,0.2319217870484996,0.2893975935662144,0.2398101203868905,0.2825714285714286
990,0.4613,0.459597,37.8,3000,attachment2,990,0.001703,0.4604786885245902,0.4596501639344262,37.778688524590166,,0.0008285245901639,0.2322419434195909,0.232241750212546,0.288527061441983,0.232244368676444,0.232243038259512,0.5793230836603681,0.232245139809825,0.232243038259512,0.2322429365715936,0.2845744923217176,0.2403859649947756,0.2828571428571428
991,0.4438,0.460087,37.6,3000,attachment2,991,-0.016287,0.4608098360655738,0.4601403114754098,37.781967213114754,,0.0006695245901639,0.2324724137032699,0.2324690961468466,0.2586062495999798,0.2325140577667938,0.2324912131896686,0.5529789181086041,0.2325272988911148,0.2324912131896686,0.2324894671073405,0.2715974316430478,0.2409564730782885,0.2831428571428571
992,0.4586,0.460578,37.8,3000,attachment2,992,-0.0019779999999999,0.4611229508196721,0.4606308032786885,37.78524590163934,,0.0004921475409835,0.2326912094355801,0.2326840618570021,0.2270049859218464,0.2327809303561506,0.2327317123808551,0.5295158003766494,0.2328094579724047,0.2327317123808551,0.2327279504973931,0.2582877354633138,0.2415413155572295,0.2834285714285714
993,0.4556,0.461068,37.7,3000,attachment2,993,-0.0054679999999999,0.4618688524590164,0.4611216229508197,37.790163934426225,,0.0007472295081966,0.2331982359345585,0.2331961529466396,0.2595696296053525,0.2332243829144878,0.2332100395327656,0.5203228291494997,0.2332326965943395,0.2332100395327656,0.2332089432233346,0.2692971135498233,0.2421072835587221,0.2837142857142857
994,0.4535,0.461559,37.7,3000,attachment2,994,-0.0080589999999999,0.4624934426229508,0.4616127868852459,37.795081967213115,,0.0008806557377049,0.2336267245425105,0.2336249588920285,0.275739327765935,0.2336488881025089,0.2336367298952421,0.5126343952577144,0.2336559352162749,0.2336367298952421,0.2336358006055147,0.2745908609878587,0.2426971653338385,0.284
995,0.4598,0.462051,37.8,3000,attachment2,995,-0.002251,0.4630524590163934,0.4621042950819671,37.79836065573771,,0.0009481639344262,0.2340047187025773,0.234008745840526,0.2846314264950894,0.233954167523589,0.234008745840526,0.5111140132703168,0.2339628223376016,0.233981898254201,0.2339840178004898,0.2777806197012938,0.243316196807601,0.2842857142857143
996,0.4769,0.462543,37.9,3000,attachment2,996,0.014357,0.4633606557377049,0.4625961475409836,37.8,,0.0007645081967212,0.2342122889325156,0.2342203351259148,0.2576003277887065,0.2341112880311631,0.2342203351259148,0.5057829216491923,0.2341285802889069,0.2341666938365871,0.2341709286752182,0.2677092196886931,0.243930625650314,0.2845714285714286
997,0.4682,0.463035,37.8,3000,attachment2,997,0.005165,0.4639573770491803,0.463088344262295,37.80491803278689,,0.0008690327868852,0.2346227350519884,0.2346300079976248,0.2738191469484833,0.2345314404449218,0.2346300079976248,0.5115987619740798,0.2345470708982631,0.2345815216933826,0.2345853495595069,0.2742744786608456,0.2445648138055584,0.2848571428571428
998,0.459,0.463527,37.8,3000,attachment2,998,-0.004527,0.4642950819672131,0.4635808852459016,37.80819672131147,,0.0007141967213114,0.2348574506270742,0.2348618558316145,0.2537791020651445,0.2348021537174504,0.2348618558316145,0.5162684803070355,0.2348116210429975,0.2348324878013461,0.2348348063300515,0.2677061239709939,0.2452167627702215,0.2851428571428571
999,0.4686,0.46402,37.8,3000,attachment2,999,0.00458,0.4646590163934426,0.4640737704918033,37.81147540983606,,0.0005852459016393,0.2351091473677876,0.2351117112643608,0.2371513649022419,0.2350769637186971,0.2351117112643608,0.520364339446185,0.2350824738472975,0.2350946186205392,0.2350959680397882,0.2623031636847309,0.245849583801702,0.2854285714285714
1000,0.4757,0.464513,37.9,3000,attachment2,1000,0.011187,0.4653065573770492,0.4645669999999999,37.81639344262295,,0.0007395573770492,0.2355524944956635,0.2355562738586615,0.2620903528663232,0.2355050535443456,0.2355562738586615,0.5322665738677222,0.2355131758595608,0.2355310781053411,0.2355330672437611,0.2725479338245386,0.246487682924065,0.2857142857142857
1001,0.4724,0.465007,37.9,3000,attachment2,1001,0.0073929999999999,0.4655639344262295,0.4650605737704918,37.81803278688525,,0.0005033606557376,0.2357271637171987,0.2357329734214595,0.2295375638781272,0.2356542366400303,0.2357329734214595,0.532781931273072,0.2356667224079592,0.2356942420597209,0.2356972997988055,0.2610473861208915,0.2470540630062387,0.286
1002,0.466,0.465501,37.8,3000,attachment2,1002,0.000499,0.4661999999999999,0.4655544918032787,37.82459016393443,,0.0006455081967212,0.2361711231189294,0.2361696576913043,0.2501748043254378,0.2361895180920134,0.2361794272088052,0.5359596861846395,0.2361953669478856,0.2361794272088052,0.2361786559311077,0.2690232813689958,0.2475640975712774,0.2862857142857143
1003,0.4608,0.465995,37.8,3000,attachment2,1003,-0.005195,0.4666688524590164,0.4660487540983606,37.82786885245902,,0.0006200983606557,0.2364907445221521,0.2364915435190764,0.2467901444165341,0.236480715008128,0.2364915435190764,0.5364062631228192,0.2364824321506409,0.2364862168729141,0.2364866373976111,0.2680111296119277,0.2480334745224197,0.2865714285714286
1004,0.4721,0.46649,37.9,3000,attachment2,1004,0.00561,0.4671852459016393,0.4665433606557377,37.8311475409836,,0.0006418852459016,0.2368411442880744,0.2368460681195948,0.250189563443279,0.2367793372450419,0.2368460681195948,0.5376811797835953,0.2367899191636603,0.2368132425761254,0.2368158340663993,0.2694987804489749,0.2485143080628385,0.2868571428571428
1005,0.4701,0.466985,37.9,3000,attachment2,1005,0.003115,0.4679459016393442,0.4670383278688524,37.83606557377049,,0.0009075737704917,0.2373577226927183,0.2373682884835329,0.2899452920645312,0.2372250942132829,0.2373682884835329,0.5475626733064219,0.2372478013952966,0.2372978498781024,0.2373034108206364,0.2848476034543205,0.2489320769066406,0.2871428571428571
1006,0.4746,0.46748,37.9,3000,attachment2,1006,0.00712,0.468527868852459,0.4675336229508197,37.84098360655737,,0.0009942459016393,0.2377586169065257,0.2377678320809424,0.304039486889491,0.2376429422171382,0.2377678320809424,0.5545368439701441,0.2376627467586476,0.2377063975848316,0.2377112476766298,0.2907616272669301,0.2493285771495294,0.2874285714285714
1007,0.4731,0.467976,37.9,3000,attachment2,1007,0.005124,0.4688901639344262,0.4680292950819671,37.84426229508197,,0.000860868852459,0.2380092523243873,0.2380165620387663,0.2843308283420699,0.23791749617284,0.2380165620387663,0.550406042381082,0.2379332056467248,0.2379678306095728,0.237971677827667,0.2834944337042909,0.2496862767334733,0.2877142857142857
1008,0.4769,0.468471,37.9,3000,attachment2,1008,0.0084289999999999,0.4697327868852459,0.4685252950819673,37.85081967213115,,0.0012074918032786,0.2385869384054335,0.2385950561488184,0.3362197784209528,0.2384850393634702,0.2385950561488184,0.5633735621101864,0.2385024853909202,0.2385409378595857,0.238545210356104,0.3035407034110137,0.249980800074612,0.288
1009,0.4647,0.468968,37.8,3000,attachment2,1009,-0.0042679999999999,0.4705737704918033,0.4690216557377049,37.85737704918032,,0.0015521147540984,0.2391635631636279,0.2391724247839482,0.3915637630010544,0.2390523265085546,0.2391724247839482,0.588781031735321,0.2390713712188921,0.2391133473151462,0.2391180113258411,0.3259760522156596,0.25022600304641,0.2882857142857143
1010,0.48,0.469464,37.9,3000,attachment2,1010,0.0105359999999999,0.4711918032786885,0.4695183606557376,37.86229508196721,,0.0016734426229508,0.239587806480173,0.2395967288296479,0.4165671836964786,0.2394758075143964,0.2395967288296479,0.6161227506949477,0.239494982739145,0.2395372464998155,0.2395419424732233,0.3376775004666266,0.2504867198172101,0.2885714285714286
1011,0.4715,0.469961,37.9,3000,attachment2,1011,0.0015389999999999,0.4715262295081966,0.4700154098360655,37.863934426229505,,0.0015108196721311,0.2398123578757386,0.2398263257137931,0.3981301318681338,0.2396370247506877,0.2398263257137931,0.629730081728274,0.2396670433500151,0.2397332067934305,0.2397405582871434,0.3324339707283814,0.2507162032309288,0.2888571428571428
1012,0.4871,0.470459,38.0,3000,attachment2,1012,0.0166409999999999,0.4721098360655738,0.4705128196721311,37.8672131147541,,0.0015970163934426,0.2402062718785811,0.2402269947861249,0.4148342147682609,0.2399461448549401,0.2402269947861249,0.6456233209365713,0.23999068092817,0.2400888420691667,0.2400997488626107,0.3400307028996213,0.2509362501198479,0.2891428571428571
1013,0.4654,0.470957,37.8,3000,attachment2,1013,-0.005557,0.472727868852459,0.4710105573770491,37.87213114754098,,0.0017173114754098,0.2406305151951262,0.2406512988318246,0.4350277535004845,0.2403696258607814,0.2406512988318246,0.6574088180368813,0.2404142924484225,0.2405127412538357,0.2405236800099927,0.3485698298482226,0.2510604326139226,0.2894285714285714
1014,0.4853,0.471455,38.0,3000,attachment2,1014,0.0138449999999999,0.4732098360655737,0.4715086393442623,37.877049180327866,,0.0017011967213114,0.2409666687149794,0.240982188458975,0.4338679506373691,0.2407718550864028,0.240982188458975,0.660981122965288,0.2408052089221828,0.2408787234990042,0.2408868917853177,0.3487201098110977,0.25120839565101,0.2897142857142857
1015,0.4735,0.471953,37.9,3000,attachment2,1015,0.0015469999999999,0.4738245901639344,0.4720070655737705,37.88196721311475,,0.0018175245901639,0.241388789385821,0.2414042415548301,0.4520964166299845,0.2411948240011544,0.2414042415548301,0.6680475801457804,0.2412280326099897,0.2413012270947696,0.2413093598153007,0.3561192285029987,0.2513174143013062,0.29
1016,0.4672,0.472452,37.8,3000,attachment2,1016,-0.0052519999999999,0.4745606557377049,0.4725058524590164,37.88688524590164,,0.0020548032786885,0.2418894479476893,0.241909579794934,0.4856185495363908,0.2416367402862232,0.241909579794934,0.6702639502584703,0.2416800060982841,0.2417753674799695,0.2417859631890456,0.3685300058649581,0.2513861861737919,0.2902857142857142
1017,0.4691,0.472951,37.8,3000,attachment2,1017,-0.0038509999999999,0.474655737704918,0.4730049836065573,37.88852459016393,,0.0016507540983606,0.2419590462069052,0.2419748573404262,0.4266392278065318,0.2417605748729709,0.2419748573404262,0.6601688935535579,0.2417945549406256,0.2418694497836197,0.2418777714328413,0.3466061580147642,0.2514906893679866,0.2905714285714286
1018,0.4709,0.47345,37.9,3000,attachment2,1018,-0.0025499999999999,0.4752344262295082,0.4735044754098361,37.89344262295082,,0.001729950819672,0.2423578177750093,0.2423721499879912,0.433723635036144,0.242177910785737,0.2423721499879912,0.6472276359825149,0.2422087124715314,0.2422766019014455,0.2422841451714359,0.3481673964929504,0.2516528331478814,0.2908571428571428
1019,0.4773,0.47395,37.9,3000,attachment2,1019,0.00335,0.4759426229508196,0.4740043114754098,37.89999999999999,,0.0019383114754097,0.2428484753822152,0.2428583551544162,0.4591652865320467,0.2427244582416911,0.2428583551544162,0.635857172565569,0.2427456910854566,0.2427924900064091,0.2427976898865149,0.3565082468421892,0.2518666782773738,0.2911428571428571
1020,0.4786,0.47445,37.9,3000,attachment2,1020,0.00415,0.4763573770491803,0.4745045081967213,37.90327868852459,,0.001852868852459,0.2431330731313315,0.2431431003097532,0.4442746800793685,0.2430072056548272,0.2431431003097532,0.6256607750260194,0.2430287552926633,0.2430762524536084,0.2430815299159356,0.3503985522608415,0.2520852670627373,0.2914285714285714
1021,0.4704,0.474951,37.9,3000,attachment2,1021,-0.004551,0.4768819672131147,0.4750050491803279,37.906557377049175,,0.0018769180327868,0.2434887795115123,0.2435032522848829,0.4444159461923765,0.2433071081194656,0.2435032522848829,0.615030942506272,0.2433382118867971,0.2434067671290789,0.2434143843782213,0.3496171360619343,0.2523044888603303,0.2917142857142857
1022,0.4753,0.475452,37.9,3000,attachment2,1022,-0.0001519999999999,0.4777147540983606,0.4755059344262295,37.91311475409836,,0.0022088196721311,0.2440600976554482,0.2440749935454013,0.4874307769182566,0.2438731150368269,0.2440749935454013,0.6052131878873461,0.2439051281336558,0.2439756876123809,0.2439835275544614,0.3643783019531247,0.2525667832961933,0.292
1023,0.4931,0.475953,38.0,3000,attachment2,1023,0.0171469999999999,0.4782819672131147,0.4760071639344262,37.91639344262295,,0.0022748032786885,0.2444433984297735,0.2444644078685103,0.4960555346986706,0.2441796746856306,0.2444644078685103,0.6035053960022264,0.2442248265495824,0.2443243449435986,0.2443354025429337,0.3674551794086494,0.2529090730436888,0.2922857142857142
1024,0.4903,0.476454,38.0,3000,attachment2,1024,0.013846,0.4788016393442623,0.4765087540983606,37.92131147540983,,0.0022928852459016,0.244803962375216,0.2448211834188731,0.5002549407828477,0.2445877929587828,0.2448211834188731,0.6091570674906048,0.244624803096467,0.2447063764611588,0.2447154401683468,0.3697125466046977,0.2531975329330501,0.2925714285714286
1025,0.4804,0.476956,37.9,3000,attachment2,1025,0.003444,0.4793475409836065,0.4770107049180327,37.92622950819672,,0.0023368360655737,0.2451815074862859,0.2451959665679925,0.5086382007219441,0.2450000079606526,0.2451959665679925,0.6168142671861637,0.2450310823029168,0.2450995726899483,0.2451071827329518,0.3736503749395986,0.2534541547384495,0.2928571428571428
1026,0.4778,0.477458,37.9,3000,attachment2,1026,0.000342,0.479883606557377,0.4775129999999999,37.92950819672131,,0.002370606557377,0.2455446431264287,0.2455639968675782,0.5135765088564734,0.2453017027441048,0.2455639968675782,0.6176873718063006,0.2453432963106102,0.2454349719265816,0.245445158106134,0.3756503179113669,0.2537186621975071,0.2931428571428571
1027,0.4789,0.477961,37.9,3000,attachment2,1027,0.0009389999999999,0.4803049180327869,0.4780156393442623,37.932786885245896,,0.0022892786885245,0.2458334861669518,0.2458532439226042,0.5016999174736231,0.2455854743394196,0.2458532439226042,0.6156383860467088,0.2456279361827077,0.2457215255515878,0.2457319243703523,0.3713736026630962,0.2540202179083091,0.2934285714285714
1028,0.4834,0.478464,38.0,3000,attachment2,1028,0.0049359999999999,0.4807950819672131,0.4785186393442623,37.93770491803279,,0.0022764426229507,0.2461749463010636,0.2461897609243661,0.4995255635730644,0.245988983792766,0.2461897609243661,0.6143154636501331,0.2460208222375828,0.2460909967690159,0.2460987939391751,0.370706986146708,0.254297965374664,0.2937142857142857
1029,0.4708,0.478967,37.9,3000,attachment2,1029,-0.0081669999999999,0.4813245901639343,0.479022,37.94098360655738,,0.0023025901639343,0.2465338366497995,0.2465532893242626,0.502152241208484,0.2462896543940389,0.2465532893242626,0.6110017662636336,0.246331460580385,0.2464236048278419,0.2464338430775593,0.3714925723253209,0.254581235195377,0.294
1030,0.4774,0.479471,37.9,3000,attachment2,1030,-0.0020709999999999,0.4818540983606557,0.4795257049180328,37.945901639344264,,0.0023283934426229,0.2469007685323522,0.2469168177241592,0.5053330792260915,0.24669930894046,0.2469168177241592,0.6096941761570748,0.2467338006246064,0.246809823112113,0.2468182700551692,0.3727399480637787,0.2548957013815521,0.2942857142857142
1031,0.4666,0.479975,37.8,3000,attachment2,1031,-0.0133749999999999,0.4818016393442623,0.4800297704918033,37.945901639344264,,0.0017718688524589,0.2468668062010975,0.2468808025266462,0.4252460611455599,0.2466911154830258,0.2468808025266462,0.5996203583765778,0.2467211953054769,0.2467874936896549,0.2467948601767858,0.3432020156696856,0.2551849362935619,0.2945714285714286
1032,0.4837,0.480479,38.0,3000,attachment2,1032,0.003221,0.4823360655737704,0.4805341803278689,37.94918032786885,,0.0018018852459015,0.2472288805183886,0.2472477073513095,0.4229408900709784,0.2469925542209331,0.2472477073513095,0.5780813644605336,0.2470330153969475,0.2471221951318364,0.2471321039912684,0.3405338783455547,0.2555480245737058,0.2948571428571429
1033,0.4862,0.480984,38.0,3000,attachment2,1033,0.0052159999999999,0.4826049180327869,0.4810389344262295,37.950819672131146,,0.0015659836065573,0.2474109789998858,0.2474322852385635,0.3824594459282752,0.2471435296354316,0.2474322852385635,0.5520316662027772,0.2471893193589056,0.2472902436473789,0.2473014574572093,0.3237349129180094,0.2558872547705524,0.2951428571428571
1034,0.4776,0.481489,37.9,3000,attachment2,1034,-0.0038889999999999,0.4831475409836065,0.4815440491803278,37.95409836065574,,0.0016034918032787,0.2477783599314356,0.2478048174378384,0.382167217405711,0.2474462486010635,0.2478048174378384,0.533744383424406,0.2475031090314906,0.2476284340618197,0.2476423590651896,0.3220876282538118,0.2562364080044547,0.2954285714285714
